2196	143
142	465
142	1240
142	467
142	471
74	74
2059	79
1809	1618
1782	1707
1782	1708
112	512
112	513
342	1946
342	341
342	342
342	1952
856	950
856	956
1039	1288
1297	480
1297	1264
2002	1118
2002	363
2002	1123
2002	1977
2002	1124
2002	1288
2002	364
2002	367
2002	1980
2002	1128
2002	1129
2002	1130
2002	1981
2002	1132
2002	375
554	60
554	63
554	64
1143	965
1146	250
1994	2132
2233	2222
1586	1585
1586	1586
1586	1595
304	304
304	2113
498	938
498	1388
513	2011
513	512
513	513
513	1655
2083	192
583	2179
583	2181
583	579
583	74
583	1393
583	2191
583	583
1260	780
1349	889
667	1088
667	63
667	1089
1909	446
1909	2050
1909	2051
1909	1124
1909	1213
1909	1214
1909	2054
2027	103
2027	105
2027	1640
2027	108
1083	1082
1083	1083
560	2171
202	2233
1340	1123
1340	367
1340	882
1208	700
2176	1554
2176	1558
2176	45
2176	115
1384	199
1384	367
1384	924
1064	930
1064	208
1064	1777
1064	933
2261	1751
7	219
674	1408
736	736
736	63
1678	2137
1092	1361
1092	1369
1092	565
1092	1374
1272	513
164	163
164	164
1441	1240
1441	757
1441	1412
699	1023
100	367
100	579
100	192
90	501
647	35
615	950
615	854
912	860
2058	2230
1766	2197
1766	2203
1766	1410
1610	1848
1610	1610
1234	454
1234	1234
542	542
542	2162
542	1044
2075	36
2075	41
39	421
39	1240
39	423
2068	364
1033	1441
1033	1442
1033	1412
1033	1447
1142	1025
1655	2113
1655	513
2158	1136
2158	1153
2158	2158
2158	395
2158	367
2158	537
2158	45
2158	2163
2158	192
1072	389
1072	1111
1072	480
1072	355
417	538
417	539
417	1345
551	550
551	551
551	1351
1303	363
213	63
213	473
105	105
105	632
105	634
105	103
105	108
462	465
462	1590
462	1591
462	476
462	70
1621	86
1621	1619
1621	1621
1136	842
1136	1136
1136	1156
1136	565
596	417
596	538
596	539
596	418
596	2013
596	1345
2095	1883
1080	492
1080	1309
1077	363
2100	1407
2100	2204
578	634
578	182
253	465
253	348
45	367
45	192
45	413
325	367
325	1980
325	579
2145	134
2145	513
1701	2197
1474	901
2138	2102
2138	928
2138	364
2138	412
2138	934
2138	581
2138	1778
1355	1853
1355	1264
1355	392
1355	480
1355	565
1070	1288
67	1873
67	375
1237	1136
1237	916
1237	262
1237	1250
182	634
593	525
593	526
593	634
531	528
531	1334
531	2148
531	531
21	620
21	93
21	392
21	1156
21	2234
1332	1451
1332	60
1332	627
1332	2239
1332	1456
1585	1586
1585	1595
1880	1996
71	250
71	634
861	1977
861	63
861	1128
861	882
557	296
823	557
823	1362
823	1672
75	212
1730	1730
251	191
251	375
251	251
998	998
372	0
372	219
372	13
1054	339
228	219
228	13
228	515
228	518
1992	1153
1992	395
1992	1156
1992	1157
1992	537
1992	463
1992	565
1992	1250
130	14
1181	1181
1181	879
322	63
322	523
409	591
1534	1849
1534	1852
1076	364
1076	1102
1076	1104
1078	1281
1078	1282
1078	1284
1078	1300
1158	684
1158	687
1158	689
334	106
334	112
334	512
1087	950
1145	1430
1145	2252
1145	513
453	93
453	647
453	565
458	455
2168	53
1199	744
1199	1012
599	932
599	13
599	211
423	1487
423	421
423	2043
423	476
1591	2052
1591	2239
1591	2053
1939	927
1684	1984
240	634
240	476
1368	1451
1368	564
566	165
1411	952
1411	241
1411	1309
1411	962
1411	242
951	1240
951	1441
2238	2047
1385	842
1385	1853
1385	217
1385	389
1385	1332
1385	392
1385	367
1385	1980
1385	1340
1385	532
1385	1341
1385	1342
1385	533
1385	940
1385	986
1385	1007
1385	1633
1385	1352
1385	579
29	1360
29	211
29	1454
471	465
471	1170
471	1979
471	142
2258	66
2258	1588
1499	1598
1499	1600
648	75
1393	2197
1393	217
1393	1123
1393	1548
1393	928
1393	367
1393	1342
1393	533
1393	798
1393	579
1393	192
1393	413
1393	74
734	1166
734	64
480	389
480	392
2212	2201
758	1430
758	1336
758	1337
758	513
1743	364
1743	1743
1743	345
1743	347
1743	1097
1743	349
1743	1749
293	293
293	63
293	64
293	523
293	2045
372	638
2031	1240
1182	1270
1810	326
1702	2028
855	63
855	134
855	1345
1249	718
1249	719
434	63
434	113
872	1117
1508	250
1508	534
1508	384
1508	208
1508	1578
1508	473
239	725
750	1118
750	2179
750	2160
750	548
750	375
750	367
750	554
750	1355
750	1851
750	1356
750	533
750	1364
750	1040
750	191
750	251
750	2238
750	1455
750	1042
750	413
750	641
750	2253
2088	1901
2088	1902
2088	1117
606	134
606	513
1911	1508
1911	20
1911	208
1911	1509
1222	678
932	1362
1130	367
1130	174
1823	1813
1823	1823
1779	389
420	634
757	91
757	92
1057	785
1968	1723
1968	64
1968	1647
680	785
1187	1316
1778	2138
1751	93
1751	537
1769	1213
701	765
701	1620
701	769
701	1302
565	93
565	1742
440	345
496	309
496	310
496	311
1242	804
1407	2047
1407	1407
1296	996
1296	1264
1296	1041
1296	59
1329	1309
1329	1312
827	750
827	217
1322	64
1155	989
1155	1846
1155	995
532	367
532	1633
532	1352
1388	639
1388	1388
2210	1795
219	13
1431	766
1431	1344
1431	811
1431	812
841	827
1564	2045
1845	650
1845	534
1845	1344
735	1441
1122	1341
62	634
1735	1806
1735	1808
1735	1809
376	312
376	352
376	473
1475	1068
950	1298
145	4
145	211
37	634
1693	1578
1693	1579
1693	57
1393	1341
1393	1393
392	21
392	480
392	463
392	565
375	1657
375	86
375	217
375	191
375	121
375	1619
1870	2025
1870	744
1870	1199
146	206
146	367
869	602
869	1421
1793	1946
1793	1747
1387	988
1738	486
1738	389
1738	1723
1738	1968
1166	1322
1471	720
1658	727
1658	1846
1658	1883
1252	742
954	811
954	825
954	812
954	766
947	1108
305	591
1889	512
1889	134
1889	513
1214	1370
1214	568
862	389
862	480
862	1042
862	844
236	416
236	478
681	952
681	1147
681	937
319	465
319	391
522	465
522	626
522	476
1382	684
35	647
289	289
289	292
1162	115
1162	921
1162	2266
1167	134
1167	1233
1180	862
1180	1355
1180	719
1180	864
476	400
476	250
199	367
199	1073
199	1074
1267	1303
1267	1307
1350	582
1350	1392
1454	29
1454	1360
1454	705
1454	32
339	364
339	14
339	339
339	1054
339	1055
2115	513
2115	1914
1280	486
1280	1089
1280	1185
1742	1995
1742	844
1902	1901
1902	2088
1902	74
509	485
509	569
509	411
767	1147
846	1341
797	1369
797	364
2188	1950
2188	349
1616	1741
475	250
475	626
475	1575
475	476
1538	1707
76	367
188	1554
188	1370
188	501
1417	1106
1417	1364
1417	1208
1417	1243
1326	1326
1326	1327
1196	1053
1507	364
1507	412
1524	1986
1524	41
347	1361
347	1374
347	797
347	1369
347	364
1523	1969
1523	476
1523	477
1523	113
537	93
537	537
1836	1582
2114	2112
2114	2113
1629	2159
1629	540
1315	1315
1315	1170
1315	1240
1315	934
2047	1407
684	944
1797	424
1797	483
1797	399
1520	1579
1520	57
1520	1578
1520	1487
1520	3
1520	476
1520	406
1662	1062
421	3
421	626
421	421
421	416
421	423
421	2101
896	928
896	267
896	1341
896	993
1847	1847
729	1548
729	2047
2245	2023
1572	1632
1572	418
1572	2013
1572	607
1023	1023
1023	698
1023	699
27	932
27	13
27	211
1852	1852
1852	1849
1852	1514
1852	1516
1852	1529
1852	1534
1852	1535
1052	708
1052	581
1370	2047
1370	1407
93	537
2006	491
2006	492
2006	1309
381	271
381	583
387	465
387	2246
1676	150
1676	1913
1676	101
697	1084
697	364
697	121
697	191
2021	556
2021	425
407	465
407	545
407	844
407	477
1950	364
1950	1749
1439	267
1439	1341
1439	993
1439	1410
1348	1348
1348	1350
1348	364
1348	552
1784	389
1784	392
1784	1783
1784	480
2105	540
2105	2005
2105	942
2105	2006
1100	1364
724	1263
724	941
710	1268
710	845
812	761
812	766
812	811
1584	432
504	632
504	634
504	881
1290	366
1290	1127
1197	1883
983	879
983	983
2187	367
2187	1980
2187	533
1360	736
1360	879
1360	804
683	304
683	619
1722	473
890	950
890	967
1402	1334
1402	367
1402	134
709	363
709	1069
709	320
709	1364
2205	1077
2205	1213
2205	192
385	1314
385	477
942	2005
942	2006
942	492
2	465
2	406
2	476
2	348
641	413
8	389
8	262
8	647
8	414
1351	650
1228	352
1228	568
2029	1644
1808	1806
1808	2222
1808	1735
1808	1809
689	684
689	944
689	1117
689	902
25	272
25	366
25	363
25	326
402	402
402	617
416	465
416	250
416	477
1631	1945
1631	1538
1631	1708
99	400
99	534
99	476
275	1407
275	813
275	14
1638	1847
98	75
98	2052
98	579
783	827
783	217
687	1158
687	687
687	689
2017	2113
2017	513
2017	2254
1233	134
1375	719
1375	1128
1375	882
804	364
804	815
2144	1118
2144	1213
886	528
886	1152
886	1106
886	1264
886	531
658	1240
658	138
1211	577
1211	1324
1137	1138
1137	876
1949	250
1949	813
1949	626
1949	260
1949	54
1949	476
898	1133
898	134
1410	1632
1410	2182
1410	2203
652	480
747	93
310	1794
2054	1642
2054	363
2054	2050
991	988
991	1387
1995	565
1995	1742
1000	684
1000	944
1000	1117
1231	389
1231	862
727	1635
727	787
727	995
840	996
840	480
1010	1044
1010	278
671	666
671	842
2140	651
2140	64
1575	465
1575	250
1575	757
1575	467
1575	476
1575	477
888	332
888	1084
888	1085
888	364
888	367
888	193
888	344
343	86
1957	1857
929	967
1132	1435
1247	854
1247	616
901	901
901	1181
923	923
549	634
1521	1487
1521	3
1521	1578
1521	1579
1521	57
1521	476
1521	1447
1241	565
1223	1170
1223	476
1223	70
2005	492
768	1044
768	1045
1366	952
1366	1309
1366	962
2179	86
2179	1812
572	28
572	26
574	602
574	341
574	1952
576	367
576	532
576	1591
576	579
468	1991
468	516
468	1153
468	517
468	1995
468	565
468	1742
620	537
2198	1769
2198	1770
1111	1072
1111	355
1111	1213
1561	2216
1561	582
390	454
523	63
1489	1861
6	212
6	421
193	1084
193	364
193	121
675	938
675	2237
675	1453
675	1458
1653	635
2252	136
2252	2148
1785	1678
760	1327
760	1275
1315	476
2103	1558
2103	2103
2103	367
2103	45
2103	115
1451	1332
1451	60
1451	412
1451	627
1451	416
1451	2239
1451	1456
722	882
722	722
963	1617
963	768
784	1332
784	60
784	784
168	3
168	636
883	1053
1795	2182
1713	1995
1713	565
1713	1742
626	465
626	476
1718	2067
733	1406
733	1412
1732	400
1732	534
1732	2035
1732	476
1594	1364
1594	1593
1594	1594
1739	1947
1739	725
1739	906
651	134
927	1123
927	219
927	1132
927	1342
1309	530
1309	492
1309	1310
1309	1312
1309	514
1226	1315
1816	1883
1153	842
1153	863
1153	916
1153	1156
1153	395
1153	537
1153	463
1153	565
1153	1250
579	271
579	367
579	533
866	813
866	718
866	719
866	1128
866	497
259	465
259	476
259	70
259	348
277	53
277	277
277	279
277	280
277	284
1896	727
1896	995
1896	816
226	222
794	854
794	1409
794	1247
794	616
1344	766
982	1007
1091	1322
627	134
1095	93
1095	392
1095	1007
1020	942
1020	1275
1020	489
2213	1577
18	21
18	286
18	620
18	227
18	537
921	115
921	986
968	1123
968	708
968	1020
968	1246
968	74
124	364
124	634
1977	363
1977	1123
1977	1124
1977	1632
1977	1132
1977	378
1977	927
2135	2260
445	139
445	982
445	2122
445	1007
849	1341
849	846
849	848
849	849
497	1751
497	537
497	565
497	463
2218	2180
928	1385
928	607
1970	2192
1970	1450
1970	2196
1970	1398
1552	1654
1552	477
1552	471
1552	2101
806	813
1484	1484
1484	989
952	1137
952	2275
952	937
1446	1264
1446	59
1446	192
2163	2158
1563	1722
1563	1726
1563	478
1933	1928
1933	1092
1933	63
1933	1932
1933	1933
636	465
636	1240
636	416
636	2101
1752	1123
1752	2021
1752	367
1752	532
1752	1553
1752	1861
1752	1393
582	813
2236	1691
1666	1492
1031	1127
1031	933
1336	1430
1336	580
1336	632
1336	513
2101	476
2101	2101
357	163
357	357
357	164
297	296
129	1303
129	305
129	1364
1198	967
1529	1852
1529	1849
1822	842
1822	1853
1822	1622
1174	1086
191	121
191	413
41	613
1936	1542
1936	1543
635	1649
635	1653
635	116
635	1659
635	117
1941	2013
1941	954
1192	473
1192	476
1192	802
1204	778
1204	779
1262	1264
2182	2102
2182	934
2182	2182
2049	53
2049	2091
2049	360
2049	668
2049	1979
863	21
863	620
863	93
863	1153
863	392
863	916
719	719
2220	392
2220	497
2220	542
2220	1044
2220	1045
2220	278
2220	2220
2220	838
2220	839
1615	618
1615	473
1615	2182
1560	823
1560	1683
1560	824
1560	102
1560	57
863	863
1905	1846
384	162
1429	1288
1680	243
1680	1680
766	761
766	476
550	1686
550	465
550	250
550	1170
550	2264
550	1240
550	626
550	757
550	2236
550	1691
550	421
550	1441
550	636
550	1750
550	416
550	715
550	2239
550	315
550	54
550	473
550	476
550	477
550	2097
550	745
550	484
550	138
550	2101
550	70
1184	84
1184	854
1184	143
1184	1247
1184	616
1184	1694
1449	1147
686	766
686	954
686	1056
619	619
619	102
2091	53
446	903
446	904
446	1062
1546	1764
1546	2181
1850	465
1850	401
1850	2090
1850	102
1850	51
1850	473
1850	476
1850	477
1462	485
1066	2181
292	1538
292	1724
808	1100
212	1283
212	731
1885	217
1885	2047
1885	1376
2026	2006
2026	1276
2026	492
478	1315
478	465
478	250
478	1170
478	406
478	54
478	476
478	479
478	70
946	766
946	812
946	1056
203	649
185	530
276	1118
276	119
276	276
276	2084
276	2163
276	192
1452	367
1452	579
1452	1393
1452	2191
821	1071
821	1088
821	1185
1694	1127
1694	1470
1694	1478
1694	616
1694	1479
568	1879
1535	1535
1535	1849
1535	1514
235	230
235	402
235	1797
235	1706
235	292
924	1123
2264	1691
48	465
48	813
48	1240
48	476
189	75
189	2052
189	579
12	487
331	486
331	277
331	284
410	143
1127	950
150	767
150	367
150	1861
461	367
461	63
1808	1962
1883	1197
1883	1883
486	486
486	870
486	364
486	1132
486	134
486	179
486	1044
486	1455
486	280
236	465
236	250
492	1141
492	323
492	1276
492	1310
492	514
492	1309
492	2006
402	424
402	399
402	1724
402	292
1313	1474
1318	1014
1327	70
1479	854
2034	1691
2122	389
2122	2084
1110	650
1110	766
1110	1056
1110	954
890	890
1547	364
1547	2036
1541	83
1320	1320
1320	54
1320	476
800	1288
800	63
800	1376
1160	876
1160	540
1160	941
1553	1670
1553	1553
1916	1916
487	212
487	487
487	415
487	464
